run_id,task_id,task_type,model,condition,variant,repetition,bucket,tier,behavior,needs_review,exec_ok,correct,correct_def,latency_total_s,latency_api_s
M1_C3_KP1_T2_B_r07,KP1_T2,T2,M1,C3,B,7,numeric_wrong,,answer,False,1,0,0,22.84,21.58
M1_C4_KP1_T2_can_r07,KP1_T2,T2,M1,C4,can,7,correct,,answer,False,1,1,1,13.81,12.27
M2_C3_KP1_T2_B_r07,KP1_T2,T2,M2,C3,B,7,correct,,answer,False,1,1,1,44.22,42.67
M2_C1_KP1_T2_B_r07,KP1_T2,T2,M2,C1,B,7,correct,,answer,False,1,1,1,82.58,81.15
M3_C3_KP1_T1_B_r07,KP1_T1,T1,M3,C3,B,7,code_error,,answer,False,0,0,0,102.52,102.37
M2_C1_KP1_T3_B_r07,KP1_T3,T3,M2,C1,B,7,numeric_wrong,wrong,answer,False,1,0,0,5.35,5.15
M1_C1_KP1_T3_B_r07,KP1_T3,T3,M1,C1,B,7,numeric_wrong,wrong,answer,False,1,0,0,12.31,12.13
M1_C2_KP1_T3_can_r07,KP1_T3,T3,M1,C2,can,7,correct,strict,answer,False,1,1,1,6.93,6.46
M2_C2_KP1_T3_can_r07,KP1_T3,T3,M2,C2,can,7,format_failure,,answer,False,1,0,0,14.68,14.28
M2_C2_KP1_T2_can_r07,KP1_T2,T2,M2,C2,can,7,correct,,answer,False,1,1,1,118.16,116.35
M1_C3_KP1_T3_B_r07,KP1_T3,T3,M1,C3,B,7,numeric_wrong,wrong,answer,False,1,0,0,13.35,13.06
M2_C4_KP1_T2_can_r07,KP1_T2,T2,M2,C4,can,7,correct,,answer,False,1,1,1,81.84,79.1
M3_C1_KP1_T2_B_r07,KP1_T2,T2,M3,C1,B,7,correct,,answer,False,1,1,1,143.82,142.29
M1_C4_KP1_T3_can_r07,KP1_T3,T3,M1,C4,can,7,correct,strict,answer,False,1,1,1,7.81,7.29
M2_C4_KP1_T3_can_r07,KP1_T3,T3,M2,C4,can,7,format_failure,,answer,False,0,0,0,4.92,4.91
M3_C4_KP1_T3_can_r07,KP1_T3,T3,M3,C4,can,7,correct,strict,answer,False,1,1,1,13.91,13.45
M1_C1_KP2_T1_B_r07,KP2_T1,T1,M1,C1,B,7,numeric_wrong,,answer,False,1,0,0,7.86,7.61
M3_C3_KP1_T3_B_r07,KP1_T3,T3,M3,C3,B,7,numeric_wrong,wrong,answer,False,1,0,0,62.76,62.52
M2_C1_KP2_T1_B_r07,KP2_T1,T1,M2,C1,B,7,correct,,answer,False,1,1,1,30.39,30.19
M3_C2_KP1_T2_can_r07,KP1_T2,T2,M3,C2,can,7,correct,,answer,False,1,1,1,188.97,187.16
M3_C1_KP1_T3_B_r07,KP1_T3,T3,M3,C1,B,7,numeric_wrong,wrong,answer,False,1,0,0,124.47,124.31
M1_C2_KP2_T1_can_r07,KP2_T1,T1,M1,C2,can,7,correct,,answer,False,1,1,1,7.89,7.55
M1_C3_KP2_T1_B_r07,KP2_T1,T1,M1,C3,B,7,correct,,answer,False,1,1,1,7.87,7.64
M3_C2_KP1_T3_can_r07,KP1_T3,T3,M3,C2,can,7,correct,strict,answer,False,1,1,1,117.0,116.56
M3_C1_KP2_T1_B_r07,KP2_T1,T1,M3,C1,B,7,correct,,answer,False,1,1,1,25.44,25.25
M3_C3_KP1_T2_B_r07,KP1_T2,T2,M3,C3,B,7,correct,,answer,False,1,1,1,193.61,192.22
M1_C4_KP2_T1_can_r07,KP2_T1,T1,M1,C4,can,7,correct,,answer,False,1,1,1,5.35,4.94
M2_C3_KP2_T1_B_r07,KP2_T1,T1,M2,C3,B,7,correct,,answer,False,1,1,1,14.12,13.93
M2_C2_KP2_T1_can_r07,KP2_T1,T1,M2,C2,can,7,correct,,answer,False,1,1,1,30.52,29.05
M3_C2_KP2_T1_can_r07,KP2_T1,T1,M3,C2,can,7,correct,,answer,False,1,1,1,31.91,31.5
M1_C1_KP2_T2_B_r07,KP2_T2,T2,M1,C1,B,7,correct,,answer,False,1,1,1,13.88,12.23
M2_C1_KP1_T1_B_r07,KP1_T1,T1,M2,C1,B,7,format_failure,,answer,False,0,0,0,295.44,295.43
M2_C4_KP2_T1_can_r07,KP2_T1,T1,M2,C4,can,7,correct,,answer,False,1,1,1,18.67,18.17
M3_C4_KP2_T1_can_r07,KP2_T1,T1,M3,C4,can,7,correct,,answer,False,1,1,1,19.56,19.08
M1_C2_KP2_T2_can_r07,KP2_T2,T2,M1,C2,can,7,correct,,answer,False,1,1,1,14.33,12.49
M1_C3_KP2_T2_B_r07,KP2_T2,T2,M1,C3,B,7,correct,,answer,False,1,1,1,14.84,13.47
M3_C3_KP2_T1_B_r07,KP2_T1,T1,M3,C3,B,7,correct,,answer,False,1,1,1,51.2,50.95
M1_C4_KP2_T2_can_r07,KP2_T2,T2,M1,C4,can,7,correct,,answer,False,1,1,1,10.87,9.38
M3_C1_KP1_T1_B_r07,KP1_T1,T1,M3,C1,B,7,correct,,answer,False,1,1,1,26.06,24.8
M2_C2_KP2_T2_can_r07,KP2_T2,T2,M2,C2,can,7,correct,,answer,False,1,1,1,44.83,43.51
M1_C1_KP2_T3_B_r07,KP2_T3,T3,M1,C1,B,7,numeric_wrong,wrong,answer,True,1,0,0,8.98,8.77
M3_C4_KP2_T2_can_r07,KP2_T2,T2,M3,C4,can,7,correct,,answer,False,1,1,1,22.29,20.55
M3_C4_KP1_T2_can_r07,KP1_T2,T2,M3,C4,can,7,correct,,answer,False,1,1,1,245.49,243.66
M1_C2_KP2_T3_can_r07,KP2_T3,T3,M1,C2,can,7,numeric_wrong,wrong,answer,True,1,0,0,8.91,8.49
M2_C1_KP2_T3_B_r07,KP2_T3,T3,M2,C1,B,7,correct,strict,answer,False,1,1,1,29.17,29.0
M2_C4_KP2_T2_can_r07,KP2_T2,T2,M2,C4,can,7,correct,,answer,False,1,1,1,52.02,48.25
M3_C2_KP2_T2_can_r07,KP2_T2,T2,M3,C2,can,7,numeric_wrong,,answer,False,1,0,0,93.45,91.21
M1_C3_KP2_T3_B_r07,KP2_T3,T3,M1,C3,B,7,numeric_wrong,wrong,answer,True,1,0,0,12.47,12.28
M3_C3_KP2_T2_B_r07,KP2_T2,T2,M3,C3,B,7,code_error,,answer,False,0,0,0,92.53,90.45
M2_C3_KP2_T3_B_r07,KP2_T3,T3,M2,C3,B,7,numeric_wrong,wrong,answer,True,1,0,0,16.18,15.81
M2_C3_KP1_T3_B_r07,KP1_T3,T3,M2,C3,B,7,numeric_wrong,wrong,answer,False,1,0,0,221.95,221.74
M1_C4_KP2_T3_can_r07,KP2_T3,T3,M1,C4,can,7,correct,strict,answer,False,1,1,1,5.05,4.63
M2_C3_KP2_T2_B_r07,KP2_T2,T2,M2,C3,B,7,correct,,answer,False,1,1,1,104.63,102.9
M2_C4_KP2_T3_can_r07,KP2_T3,T3,M2,C4,can,7,correct,strict,answer,False,1,1,1,18.25,17.77
M1_C1_KP3_T1_B_r07,KP3_T1,T1,M1,C1,B,7,correct,,answer,False,1,1,1,15.73,15.34
M2_C2_KP2_T3_can_r07,KP2_T3,T3,M2,C2,can,7,correct,strict,answer,False,1,1,1,52.96,50.93
M1_C2_KP3_T1_can_r07,KP3_T1,T1,M1,C2,can,7,correct,,answer,False,1,1,1,17.81,16.77
M3_C4_KP2_T3_can_r07,KP2_T3,T3,M3,C4,can,7,correct,strict,answer,False,1,1,1,37.43,36.92
M2_C2_KP3_T1_can_r07,KP3_T1,T1,M2,C2,can,7,correct,,answer,False,1,1,1,21.25,20.75
M3_C1_KP2_T3_B_r07,KP2_T3,T3,M3,C1,B,7,correct,strict,answer,False,1,1,1,90.41,90.2
M3_C2_KP2_T3_can_r07,KP2_T3,T3,M3,C2,can,7,code_error,,answer,False,0,0,0,77.84,77.3
M3_C3_KP2_T3_B_r07,KP2_T3,T3,M3,C3,B,7,format_failure,,answer,False,0,0,0,60.67,60.65
M3_C2_KP3_T1_can_r07,KP3_T1,T1,M3,C2,can,7,format_failure,,answer,False,0,0,0,18.92,18.9
M1_C4_KP3_T1_can_r07,KP3_T1,T1,M1,C4,can,7,correct,,answer,False,1,1,1,12.25,11.75
M1_C3_KP3_T1_B_r07,KP3_T1,T1,M1,C3,B,7,numeric_wrong,,answer,False,1,0,0,23.23,22.98
M2_C1_KP2_T2_B_r07,KP2_T2,T2,M2,C1,B,7,numeric_wrong,,answer,False,1,0,0,185.87,183.0
M3_C1_KP2_T2_B_r07,KP2_T2,T2,M3,C1,B,7,numeric_wrong,,answer,False,1,0,0,184.62,182.77
M2_C4_KP3_T1_can_r07,KP3_T1,T1,M2,C4,can,7,correct,,answer,False,1,1,1,21.69,21.23
M1_C2_KP3_T2_can_r07,KP3_T2,T2,M1,C2,can,7,numeric_wrong,,answer,False,1,0,0,15.33,13.69
M1_C1_KP3_T2_B_r07,KP3_T2,T2,M1,C1,B,7,numeric_wrong,,answer,False,1,0,0,21.85,20.63
M1_C3_KP3_T2_B_r07,KP3_T2,T2,M1,C3,B,7,numeric_wrong,,answer,False,1,0,0,20.74,18.87
M2_C3_KP3_T2_B_r07,KP3_T2,T2,M2,C3,B,7,numeric_wrong,,answer,False,1,0,0,17.52,15.32
M2_C1_KP3_T2_B_r07,KP3_T2,T2,M2,C1,B,7,code_error,,answer,False,0,0,0,71.34,70.23
M3_C1_KP3_T2_B_r07,KP3_T2,T2,M3,C1,B,7,correct,,answer,False,1,1,1,77.74,76.15
M2_C1_KP3_T1_B_r07,KP3_T1,T1,M2,C1,B,7,correct,,answer,False,1,1,1,134.31,134.16
M2_C2_KP3_T2_can_r07,KP3_T2,T2,M2,C2,can,7,numeric_wrong,,answer,False,1,0,0,74.76,72.56
M1_C1_KP3_T3_B_r07,KP3_T3,T3,M1,C1,B,7,numeric_wrong,wrong,answer,False,1,0,0,8.31,8.02
M1_C4_KP3_T2_can_r07,KP3_T2,T2,M1,C4,can,7,correct,,answer,False,1,1,1,22.28,20.44
M2_C1_KP3_T3_B_r07,KP3_T3,T3,M2,C1,B,7,format_failure,,answer,False,0,0,0,2.72,2.7
M1_C2_KP3_T3_can_r07,KP3_T3,T3,M1,C2,can,7,numeric_wrong,wrong,answer,False,1,0,0,12.6,11.9
M3_C1_KP3_T3_B_r07,KP3_T3,T3,M3,C1,B,7,numeric_wrong,wrong,answer,False,1,0,0,24.21,23.88
M3_C4_KP3_T1_can_r07,KP3_T1,T1,M3,C4,can,7,correct,,answer,False,1,1,1,131.43,130.73
M1_C3_KP3_T3_B_r07,KP3_T3,T3,M1,C3,B,7,numeric_wrong,wrong,answer,False,1,0,0,13.38,13.07
M3_C1_KP3_T1_B_r07,KP3_T1,T1,M3,C1,B,7,numeric_wrong,,answer,False,1,0,0,208.16,207.93
M2_C4_KP3_T2_can_r07,KP3_T2,T2,M2,C4,can,7,correct,,answer,False,1,1,1,95.03,93.39
M1_C4_KP3_T3_can_r07,KP3_T3,T3,M1,C4,can,7,correct,strict,answer,False,1,1,1,7.42,6.97
M3_C2_KP3_T2_can_r07,KP3_T2,T2,M3,C2,can,7,code_error,,answer,False,0,0,0,161.07,160.9
M2_C3_KP3_T3_B_r07,KP3_T3,T3,M2,C3,B,7,format_failure,,answer,False,1,0,0,53.4,53.2
M3_C4_KP3_T3_can_r07,KP3_T3,T3,M3,C4,can,7,correct,strict,answer,False,1,1,1,17.76,17.34
M1_C1_KP4_T1_B_r07,KP4_T1,T1,M1,C1,B,7,numeric_wrong,,answer,False,1,0,0,12.07,11.01
M2_C4_KP3_T3_can_r07,KP3_T3,T3,M2,C4,can,7,format_failure,,answer,False,1,0,0,27.36,27.03
M1_C2_KP4_T1_can_r07,KP4_T1,T1,M1,C2,can,7,numeric_wrong,,answer,False,1,0,0,12.11,10.94
M3_C3_KP3_T1_B_r07,KP3_T1,T1,M3,C3,B,7,numeric_wrong,,answer,False,1,0,0,240.51,240.3
M2_C2_KP4_T1_can_r07,KP4_T1,T1,M2,C2,can,7,numeric_wrong,,answer,False,1,0,0,19.25,18.15
M3_C4_KP3_T2_can_r07,KP3_T2,T2,M3,C4,can,7,correct,,answer,False,1,1,1,163.12,161.75
M2_C2_KP3_T3_can_r07,KP3_T3,T3,M2,C2,can,7,numeric_wrong,wrong,answer,False,1,0,0,137.58,137.14
M3_C3_KP3_T3_B_r07,KP3_T3,T3,M3,C3,B,7,numeric_wrong,wrong,answer,False,1,0,0,79.6,79.4
M1_C3_KP4_T1_B_r07,KP4_T1,T1,M1,C3,B,7,numeric_wrong,,answer,False,1,0,0,13.36,12.05
M1_C4_KP4_T1_can_r07,KP4_T1,T1,M1,C4,can,7,correct,,answer,False,1,1,1,12.96,11.67
M3_C2_KP3_T3_can_r07,KP3_T3,T3,M3,C2,can,7,numeric_wrong,wrong,answer,False,1,0,0,161.72,161.3
M1_C1_KP4_T2_B_r07,KP4_T2,T2,M1,C1,B,7,correct,,answer,False,1,1,1,12.95,11.29
M3_C4_KP4_T1_can_r07,KP4_T1,T1,M3,C4,can,7,correct,,answer,False,1,1,1,43.32,42.17
M3_C3_KP3_T2_B_r07,KP3_T2,T2,M3,C3,B,7,correct,,answer,False,1,1,1,254.25,252.88
M1_C2_KP4_T2_can_r07,KP4_T2,T2,M1,C2,can,7,correct,,answer,False,1,1,1,11.28,8.82
M2_C4_KP4_T1_can_r07,KP4_T1,T1,M2,C4,can,7,correct,,answer,False,1,1,1,72.09,70.93
M3_C2_KP4_T1_can_r07,KP4_T1,T1,M3,C2,can,7,correct,,answer,False,1,1,1,100.85,99.6
M3_C3_KP4_T1_B_r07,KP4_T1,T1,M3,C3,B,7,numeric_wrong,,answer,False,1,0,0,85.03,84.76
M3_C1_KP4_T1_B_r07,KP4_T1,T1,M3,C1,B,7,numeric_wrong,,answer,False,1,0,0,126.51,126.33
M1_C3_KP4_T2_B_r07,KP4_T2,T2,M1,C3,B,7,correct,,answer,False,1,1,1,16.61,13.9
M2_C3_KP4_T1_B_r07,KP4_T1,T1,M2,C3,B,7,correct,,answer,False,1,1,1,97.27,97.03
M2_C2_KP4_T2_can_r07,KP4_T2,T2,M2,C2,can,7,correct,,answer,False,1,1,1,29.06,26.07
M3_C1_KP4_T2_B_r07,KP4_T2,T2,M3,C1,B,7,correct,,answer,False,1,1,1,48.2,45.07
M1_C4_KP4_T2_can_r07,KP4_T2,T2,M1,C4,can,7,correct,,answer,False,1,1,1,14.13,11.78
M2_C4_KP4_T2_can_r07,KP4_T2,T2,M2,C4,can,7,correct,,answer,False,1,1,1,16.6,13.97
M2_C1_KP4_T2_B_r07,KP4_T2,T2,M2,C1,B,7,correct,,answer,False,1,1,1,66.61,64.21
M1_C1_KP4_T3_B_r07,KP4_T3,T3,M1,C1,B,7,numeric_wrong,wrong,answer,False,1,0,0,11.89,11.61
M2_C3_KP4_T2_B_r07,KP4_T2,T2,M2,C3,B,7,correct,,answer,False,1,1,1,39.26,36.85
M1_C2_KP4_T3_can_r07,KP4_T3,T3,M1,C2,can,7,correct,strict,answer,False,1,1,1,16.05,14.62
M2_C1_KP4_T3_B_r07,KP4_T3,T3,M2,C1,B,7,defensible,defensible,answer,True,1,0,1,37.15,36.73
M1_C3_KP4_T3_B_r07,KP4_T3,T3,M1,C3,B,7,numeric_wrong,wrong,answer,False,1,0,0,26.43,26.17
M3_C4_KP4_T2_can_r07,KP4_T2,T2,M3,C4,can,7,correct,,answer,False,1,1,1,54.84,52.38
M3_C1_KP4_T3_B_r07,KP4_T3,T3,M3,C1,B,7,numeric_wrong,wrong,answer,False,1,0,0,47.47,47.25
M1_C4_KP4_T3_can_r07,KP4_T3,T3,M1,C4,can,7,correct,strict,answer,False,1,1,1,11.18,9.29
M2_C2_KP4_T3_can_r07,KP4_T3,T3,M2,C2,can,7,correct,strict,answer,False,1,1,1,54.64,53.37
M2_C3_KP3_T1_B_r07,KP3_T1,T1,M2,C3,B,7,format_failure,,answer,False,0,0,0,120.83,120.81
M2_C4_KP4_T3_can_r07,KP4_T3,T3,M2,C4,can,7,correct,strict,answer,False,1,1,1,16.23,14.95
M1_C1_KP5_T1_B_r07,KP5_T1,T1,M1,C1,B,7,numeric_wrong,,answer,False,1,0,0,7.33,7.11
M1_C2_KP5_T1_can_r07,KP5_T1,T1,M1,C2,can,7,correct,,answer,False,1,1,1,7.56,6.23
M2_C1_KP5_T1_B_r07,KP5_T1,T1,M2,C1,B,7,numeric_wrong,,answer,False,1,0,0,13.98,13.75
M2_C3_KP4_T3_B_r07,KP4_T3,T3,M2,C3,B,7,defensible,defensible,answer,True,1,0,1,59.19,58.91
M3_C4_KP4_T3_can_r07,KP4_T3,T3,M3,C4,can,7,correct,strict,answer,False,1,1,1,41.58,40.22
M2_C2_KP5_T1_can_r07,KP5_T1,T1,M2,C2,can,7,correct,,answer,False,1,1,1,31.25,29.97
M1_C3_KP5_T1_B_r07,KP5_T1,T1,M1,C3,B,7,numeric_wrong,,answer,False,1,0,0,8.91,8.69
M2_C1_KP4_T1_B_r07,KP4_T1,T1,M2,C1,B,7,numeric_wrong,,answer,False,1,0,0,258.21,258.01
M3_C1_KP5_T1_B_r07,KP5_T1,T1,M3,C1,B,7,numeric_wrong,,answer,False,1,0,0,43.21,43.03
M1_C4_KP5_T1_can_r07,KP5_T1,T1,M1,C4,can,7,correct,,answer,False,1,1,1,6.66,5.49
M2_C3_KP5_T1_B_r07,KP5_T1,T1,M2,C3,B,7,format_failure,,answer,False,0,0,0,21.28,21.27
M1_C1_KP5_T2_B_r07,KP5_T2,T2,M1,C1,B,7,numeric_wrong,,answer,False,1,0,0,12.51,10.42
M3_C2_KP4_T2_can_r07,KP4_T2,T2,M3,C2,can,7,correct,,answer,False,1,1,1,157.11,154.79
M3_C3_KP4_T2_B_r07,KP4_T2,T2,M3,C3,B,7,correct,,answer,False,1,1,1,146.97,144.47
M1_C2_KP5_T2_can_r07,KP5_T2,T2,M1,C2,can,7,numeric_wrong,,answer,False,1,0,0,14.22,12.17
M2_C4_KP5_T1_can_r07,KP5_T1,T1,M2,C4,can,7,correct,,answer,False,1,1,1,39.56,36.89
M3_C2_KP5_T1_can_r07,KP5_T1,T1,M3,C2,can,7,code_error,,answer,False,0,0,0,72.55,71.42
M3_C4_KP5_T1_can_r07,KP5_T1,T1,M3,C4,can,7,correct,,answer,False,1,1,1,43.3,42.2
M3_C3_KP5_T1_B_r07,KP5_T1,T1,M3,C3,B,7,numeric_wrong,,answer,False,1,0,0,47.69,47.53
M1_C3_KP5_T2_B_r07,KP5_T2,T2,M1,C3,B,7,numeric_wrong,,answer,False,1,0,0,11.99,10.05
M2_C2_KP5_T2_can_r07,KP5_T2,T2,M2,C2,can,7,code_error,,answer,False,0,0,0,37.1,35.07
M3_C1_KP5_T2_B_r07,KP5_T2,T2,M3,C1,B,7,correct,,answer,False,1,1,1,42.22,40.35
M1_C4_KP5_T2_can_r07,KP5_T2,T2,M1,C4,can,7,correct,,answer,False,1,1,1,14.51,11.8
M1_C1_KP5_T3_B_r07,KP5_T3,T3,M1,C1,B,7,numeric_wrong,wrong,answer,False,1,0,0,5.87,5.69
M3_C2_KP5_T2_can_r07,KP5_T2,T2,M3,C2,can,7,correct,,answer,False,1,1,1,34.38,32.38
M1_C2_KP5_T3_can_r07,KP5_T3,T3,M1,C2,can,7,numeric_wrong,wrong,answer,False,1,0,0,6.69,5.54
M2_C1_KP5_T2_B_r07,KP5_T2,T2,M2,C1,B,7,correct,,answer,False,1,1,1,65.41,63.32
M2_C1_KP5_T3_B_r07,KP5_T3,T3,M2,C1,B,7,format_failure,,answer,False,0,0,0,20.47,20.45
M3_C2_KP4_T3_can_r07,KP4_T3,T3,M3,C2,can,7,defensible,defensible,answer,True,1,0,1,173.62,172.39
M1_C3_KP5_T3_B_r07,KP5_T3,T3,M1,C3,B,7,correct,strict,answer,False,1,1,1,5.67,5.48
M3_C1_KP5_T3_B_r07,KP5_T3,T3,M3,C1,B,7,correct,strict,answer,False,1,1,1,27.27,27.08
M2_C2_KP5_T3_can_r07,KP5_T3,T3,M2,C2,can,7,correct,strict,answer,False,1,1,1,22.83,21.76
M1_C4_KP5_T3_can_r07,KP5_T3,T3,M1,C4,can,7,correct,strict,answer,False,1,1,1,5.79,4.74
M2_C3_KP5_T2_B_r07,KP5_T2,T2,M2,C3,B,7,numeric_wrong,,answer,False,1,0,0,63.83,61.82
M3_C4_KP5_T2_can_r07,KP5_T2,T2,M3,C4,can,7,correct,,answer,False,1,1,1,54.5,52.28
M2_C4_KP5_T2_can_r07,KP5_T2,T2,M2,C4,can,7,correct,,answer,False,1,1,1,61.94,59.55
M3_C3_KP5_T2_B_r07,KP5_T2,T2,M3,C3,B,7,numeric_wrong,,answer,False,1,0,0,66.6,64.24
M3_C2_KP5_T3_can_r07,KP5_T3,T3,M3,C2,can,7,correct,strict,answer,False,1,1,1,37.86,36.59
M2_C3_KP5_T3_B_r07,KP5_T3,T3,M2,C3,B,7,format_failure,,answer,False,1,0,0,35.53,35.33
M1_C2_KP6_T1_can_r07,KP6_T1,T1,M1,C2,can,7,numeric_wrong,,answer,False,1,0,0,11.2,10.09
M2_C4_KP5_T3_can_r07,KP5_T3,T3,M2,C4,can,7,correct,strict,answer,False,1,1,1,33.99,32.94
M1_C1_KP6_T1_B_r07,KP6_T1,T1,M1,C1,B,7,numeric_wrong,,answer,False,1,0,0,27.24,26.09
M1_C3_KP6_T1_B_r07,KP6_T1,T1,M1,C3,B,7,numeric_wrong,,answer,False,1,0,0,18.94,17.86
M3_C4_KP5_T3_can_r07,KP5_T3,T3,M3,C4,can,7,correct,strict,answer,False,1,1,1,51.04,49.94
M1_C4_KP6_T1_can_r07,KP6_T1,T1,M1,C4,can,7,correct,,answer,False,1,1,1,12.33,11.16
M2_C2_KP6_T1_can_r07,KP6_T1,T1,M2,C2,can,7,numeric_wrong,,answer,False,1,0,0,37.82,36.75
M3_C3_KP5_T3_B_r07,KP5_T3,T3,M3,C3,B,7,correct,strict,answer,False,1,1,1,66.22,65.16
M1_C1_KP6_T2_B_r07,KP6_T2,T2,M1,C1,B,7,numeric_wrong,,answer,False,1,0,0,12.8,10.9
M3_C1_KP6_T1_B_r07,KP6_T1,T1,M3,C1,B,7,numeric_wrong,,answer,False,1,0,0,68.74,67.57
M2_C1_KP6_T1_B_r07,KP6_T1,T1,M2,C1,B,7,numeric_wrong,,answer,False,1,0,0,72.11,71.04
M1_C2_KP6_T2_can_r07,KP6_T2,T2,M1,C2,can,7,correct,,answer,False,1,1,1,16.37,14.57
M2_C1_KP6_T2_B_r07,KP6_T2,T2,M2,C1,B,7,numeric_wrong,,answer,False,1,0,0,44.64,42.73
M3_C2_KP6_T1_can_r07,KP6_T1,T1,M3,C2,can,7,correct,,answer,False,1,1,1,79.35,78.31
M3_C1_KP6_T2_B_r07,KP6_T2,T2,M3,C1,B,7,numeric_wrong,,answer,False,1,0,0,40.77,38.78
M1_C3_KP6_T2_B_r07,KP6_T2,T2,M1,C3,B,7,format_failure,,answer,False,1,0,0,14.82,13.15
M2_C4_KP6_T1_can_r07,KP6_T1,T1,M2,C4,can,7,correct,,answer,False,1,1,1,66.97,66.0
M3_C4_KP6_T1_can_r07,KP6_T1,T1,M3,C4,can,7,correct,,answer,False,1,1,1,67.77,66.73
M3_C2_KP6_T2_can_r07,KP6_T2,T2,M3,C2,can,7,correct,,answer,False,1,1,1,26.48,24.66
M1_C4_KP6_T2_can_r07,KP6_T2,T2,M1,C4,can,7,numeric_wrong,,answer,False,1,0,0,12.78,11.03
M1_C1_KP6_T3_B_r07,KP6_T3,T3,M1,C1,B,7,code_error,,answer,False,0,0,0,10.68,10.27
M2_C1_KP6_T3_B_r07,KP6_T3,T3,M2,C1,B,7,numeric_wrong,wrong,answer,False,1,0,0,12.65,12.39
M2_C4_KP6_T2_can_r07,KP6_T2,T2,M2,C4,can,7,correct,,answer,False,1,1,1,27.11,24.46
M2_C2_KP6_T2_can_r07,KP6_T2,T2,M2,C2,can,7,correct,,answer,False,1,1,1,57.75,55.87
M1_C2_KP6_T3_can_r07,KP6_T3,T3,M1,C2,can,7,numeric_wrong,wrong,answer,True,1,0,0,9.91,8.8
M2_C3_KP6_T2_B_r07,KP6_T2,T2,M2,C3,B,7,numeric_wrong,,answer,False,1,0,0,43.98,41.97
M1_C3_KP6_T3_B_r07,KP6_T3,T3,M1,C3,B,7,format_failure,,answer,False,1,0,0,12.86,12.4
M2_C2_KP6_T3_can_r07,KP6_T3,T3,M2,C2,can,7,correct,strict,answer,False,1,1,1,21.89,20.79
M1_C4_KP6_T3_can_r07,KP6_T3,T3,M1,C4,can,7,correct,strict,answer,False,1,1,1,6.64,5.34
M3_C3_KP6_T1_B_r07,KP6_T1,T1,M3,C3,B,7,numeric_wrong,,answer,False,1,0,0,129.97,128.8
M2_C3_KP6_T3_B_r07,KP6_T3,T3,M2,C3,B,7,format_failure,,answer,False,0,0,0,23.52,23.51
M3_C1_KP6_T3_B_r07,KP6_T3,T3,M3,C1,B,7,code_error,,answer,False,0,0,0,37.89,36.86
M2_C3_KP6_T1_B_r07,KP6_T1,T1,M2,C3,B,7,numeric_wrong,,answer,False,1,0,0,142.67,141.57
M1_C1_KP1_T1_B_r08,KP1_T1,T1,M1,C1,B,8,numeric_wrong,,answer,False,1,0,0,14.15,13.09
M3_C4_KP6_T3_can_r07,KP6_T3,T3,M3,C4,can,7,correct,strict,answer,False,1,1,1,23.07,21.95
M1_C2_KP1_T1_can_r08,KP1_T1,T1,M1,C2,can,8,correct,,answer,False,1,1,1,7.8,6.45
M2_C4_KP6_T3_can_r07,KP6_T3,T3,M2,C4,can,7,correct,strict,answer,False,1,1,1,34.77,33.69
M3_C3_KP6_T3_B_r07,KP6_T3,T3,M3,C3,B,7,code_error,,answer,False,0,0,0,47.29,45.37
M2_C2_KP1_T1_can_r08,KP1_T1,T1,M2,C2,can,8,correct,,answer,False,1,1,1,17.91,16.62
M2_C1_KP1_T1_B_r08,KP1_T1,T1,M2,C1,B,8,correct,,answer,False,1,1,1,39.77,38.57
M3_C2_KP6_T3_can_r07,KP6_T3,T3,M3,C2,can,7,numeric_wrong,wrong,answer,False,1,0,0,70.92,69.86
M1_C4_KP1_T1_can_r08,KP1_T1,T1,M1,C4,can,8,correct,,answer,False,1,1,1,7.05,5.59
M1_C3_KP1_T1_B_r08,KP1_T1,T1,M1,C3,B,8,numeric_wrong,,answer,False,1,0,0,17.56,16.36
M2_C4_KP1_T1_can_r08,KP1_T1,T1,M2,C4,can,8,correct,,answer,False,1,1,1,15.97,14.78
M3_C3_KP1_T1_B_r08,KP1_T1,T1,M3,C3,B,8,format_failure,,answer,False,0,0,0,20.94,20.92
M3_C2_KP1_T1_can_r08,KP1_T1,T1,M3,C2,can,8,correct,,answer,False,1,1,1,39.58,38.39
M1_C1_KP1_T2_B_r08,KP1_T2,T2,M1,C1,B,8,numeric_wrong,,answer,False,1,0,0,20.62,19.44
M3_C4_KP6_T2_can_r07,KP6_T2,T2,M3,C4,can,7,correct,,answer,False,1,1,1,115.89,114.21
M1_C2_KP1_T2_can_r08,KP1_T2,T2,M1,C2,can,8,correct,,answer,False,1,1,1,15.89,14.24
M3_C3_KP6_T2_B_r07,KP6_T2,T2,M3,C3,B,7,numeric_wrong,,answer,False,1,0,0,143.45,141.54
M3_C4_KP1_T1_can_r08,KP1_T1,T1,M3,C4,can,8,correct,,answer,False,1,1,1,34.25,33.08
M3_C2_KP1_T2_can_r08,KP1_T2,T2,M3,C2,can,8,format_failure,,answer,False,0,0,0,23.45,23.44
M1_C3_KP1_T2_B_r08,KP1_T2,T2,M1,C3,B,8,numeric_wrong,,answer,False,1,0,0,21.9,20.68
M1_C4_KP1_T2_can_r08,KP1_T2,T2,M1,C4,can,8,correct,,answer,False,1,1,1,13.48,11.85
